start	end	text
6862200	6869480	Like, we had 30 minutes without participation.
6869900	6872340	And now, we have three big trades in two candles.
6873780	6875920	It means that they are fighting here.
6877380	6879740	It means that they are fighting like crazy.
6879740	6879860	Okay.
6892200	6903040	And when there is a news, guys, it gets heated up, the situation.
6903700	6906520	Let's try to read this mess of big orders.
6906520	6908740	So, the sellers...
6908740	6910740	I remove this, otherwise we cannot understand.
6910900	6911040	Okay.
6911600	6916240	The aggressive sellers control the situation from this big order here.
6916520	6918920	The big order got broken or is still valid?
6919620	6921060	This aggressive seller here.
6921060	6923440	Broken or is still valid?
6924900	6926320	It's still in control.
6926820	6927500	Still valid.
6927940	6928200	Okay.
6929300	6931060	This seller...
6931060	6934780	...is absorbed.
6935360	6935700	Okay.
6935700	6944240	And we are coming from a multiple hundreds of absorption here.
6944620	6945520	What does it mean?
6945780	6949080	That the battle to the side is in these two areas.
6949080	6950160	Okay.
6950520	6951600	The extreme one.
6954540	6959980	And the news is giving the burst of volatility to let you understand what they want to do.
6959980	6960280	Okay.
6960280	6960780	Okay.
6960780	6961940	And the news is giving the burst of volatility to let you understand what they want to do.
6961940	6973420	I'm on BS short.
6973420	6986960	You took the short from here.
6986960	6990780	This was the only short area that we saw.
6991860	6994180	But, you know what, Leonardo?
6994420	6995220	I will...
6995220	6996780	I'm really happy if you go short.
6996920	6997160	Okay.
6997160	6997880	If it goes short.
6997940	6998580	So, you make money.
6998700	7004380	But, I will not consider a short here for only one reason.
7004660	7005120	The auction.
7005120	7006980	The auction is still long.
7007360	7007620	Okay.
7008840	7015020	I prefer not to go opposite to the direction of the bias.
7015180	7017720	Of course, if we break this level, I change my mind.
7017860	7019940	But, I want to see the market before breaking.
7020200	7020500	Okay.
7020500	7029300	It's coming.
7029420	7030620	The volatility burst, eh?
7034320	7035740	Look how much is moving fast.
7035820	7036840	We need the speed of tape.
7037300	7039880	They are trying the hell to break this level.
7041880	7042500	Speed...
7042500	7045900	of tape.
7048400	7049820	Let's check with these guys.
7049920	7050600	How is it going?
7051240	7054320	So, the speed of tape is crazy in this movement.
7054620	7056160	And, it's building up on this way.
7056860	7060800	And, you have absorption on the buy side.
7061520	7064860	And, confirmation on the downside.
7065100	7066900	Now, we see how this candle closes.
7067120	7067280	Okay.
7067280	7076340	If this candle gets completely rejected, then, in this case, we can have a move up.
7076520	7078480	But, this candle needs to be completely rejected.
7078620	7080800	And, if it gets accepted, it's a squeeze on the downside.
7083720	7084900	This is the cluster.
7091220	7093080	This bit of tape, it's interesting, eh?
7093200	7094900	This bit of tape here, it's interesting.
7094900	7097700	And, you want to see how the candle closes.
7098200	7099980	You just want to see how the candle closes.
7100060	7101040	You don't want to execute.
7102000	7105900	You want to understand when you have a moment where the dominance is completed.
7106580	7110340	So, you have a clean part that is dominating the auction.
7111100	7115000	When this candle is almost closing, if it closes with the speed of tape,
7115140	7117380	heating up this and this, what do you see?
7117620	7118300	Long or short?
7123300	7123700	Eh.
7123700	7125100	You see, long.
7129240	7130380	Let's see if it closes.
7133220	7134800	And, you have...
7134800	7135720	Here we go.
7136080	7136640	Here we go.
7137080	7138680	You have the last trade of the day.
7138780	7139860	Let's see if it tests.
7141000	7142140	Let's see if it tests.
7143620	7147040	I will go for the last one.
7147140	7148120	Another 1-2-3.
7148280	7149260	The last 1-2-3.
7149260	7152520	And, we close.
7152640	7154140	Like, how many are we did today?
7154840	7155940	We did...
7155940	7158440	Three trades.
7158820	7159360	One was...
7160000	7160920	I don't remember, guys.
7160980	7161960	How many are we made?
7162660	7163280	On average.
7166280	7167980	Hey, it broke, but was a fake out.
7168240	7168680	It didn't...
7168680	7170820	It didn't complete the breakout.
7170820	7173500	That's the reason I always tell you, wait for the close.
7174580	7178720	Because it heated with speed of tape and aggressive.
7180040	7180660	6R.
7180820	7181200	Amazing.
7181520	7182440	Let's see if it tests.
7187480	7191440	I also want to show you the deep effort.
7191440	7195020	Now, I will show you.
7195080	7196240	Let's see if we get filled.
7205140	7206760	Yeah, of course it's possible, Tal.
7206760	7216260	This was the line point of...
7216260	7218020	The last point of aggression of the sellers.
7219560	7223440	I'm really curious to see if they hold the ground or not.
7223440	7236940	In the meantime, that it unfolds...
7236940	7237880	Ah, look here, eh?
7238800	7241260	Look at the speed of tape, but look at this rejection.
7243220	7244180	This is your level.
7244180	7244320	This is your level.
7244320	7274300	This is your level.
7275280	7279940	Oh, they are fighting like hell on this horizontal level.
7281960	7284480	The speed of tape, it's incredible.
7288380	7291940	If they break this level, guys, it's probably that they will never test here.
7292060	7294760	We didn't got filled for like one tick.
7298960	7300000	They are breaking.
7300600	7301760	It's not valid anymore.
7301760	7304020	I tried to make another last sniper.
7304320	7306440	But we didn't got filled.
7307140	7309940	Okay, I can go now on the...
7312460	7315600	I want to show you the deep effort.
7315600	7327160	To go on the 40 range.
7327160	7327180	To go on the 40 range.
7327180	7337760	Hey, if I didn't get filled, yes, because if it comes back, it breaks me.
7338860	7340360	So, it's not so interesting.
7340360	7342980	So, if I don't get filled, I remove the order.
7342980	7346980	So, let's go on the deep effort.
7346980	7352180	This one is interesting because it shows you who is in control at the moment.
7352180	7354300	And you can see from the deep effort.
7354300	7357600	No, don't tell me that it's filled me with this candle now.
7358420	7359600	It will be really fun.
7359660	7361920	It means that we are too precise for this game.
7361920	7369240	I think it was here, right?
7369740	7370760	I don't remember.
7370840	7375140	But you see, it just came to fill just to make sure that the community gets inside.
7375800	7377640	We removed anything anyway.
7378240	7382000	But it's good that we removed because you see that this one.
7382100	7383060	Do you like it or not?
7383060	7386000	This one.
7389120	7390220	Not so beautiful.
7392180	7396780	But anyway, let's go here.
7397360	7402100	Because this one, it's showing you, this is deep effort.
7402440	7404600	It's showing you who is in control.
7404740	7408120	You see, they show you it's control of the auction buyers, control of the auction buyers.
7408260	7409720	Who is controlling the auction now?
7413060	7414660	Yeah, it's like a wall.
7415240	7415920	It's like a wall.
7416400	7419620	It's like telling you that the buyers are in control of this movement.
7420120	7425680	So the probability, instead of breaking this level, is that we tap into top.
7426580	7429400	Okay, so that we have an extension here.
7431560	7433160	An expansion, sorry.
7434620	7439560	Breaking this level and potentially reaching also the final target.
7439700	7440180	Where was that?
7440180	7443080	I want to see the most important cell level.
7443180	7444840	You see, this one is not so strong.
7445360	7448640	It didn't even got marked, this absorption.
7453800	7458020	Guys, I just noticed that I'm live from 2 hours and 10.
7459080	7461420	Are you sure that you are not getting bored?
7461420	7465560	Seems like 15 minutes to me.
7472640	7473640	Let's go, let's go.
7473640	7490920	You can also pair them.
7491100	7497460	So now that you know that this level is controlled by buyers and you have a control of the buyers,
7497460	7501740	you can put this one and see, okay, now I expect a surge of the buyers.
7501740	7505080	Oh, today it's with the remote control of the market.
7505400	7506580	I say, you do.
7507160	7509800	I was saying, you need to wait for a surge to go to the next level.
7511400	7511840	Beautiful.
7511840	7522360	Now we touch the top range.
7524960	7527880	And it seems really aggressive to break it.
7528840	7535220	Guys, if this will have filled us on the downtick, it will already be 1 to 1.5.
7535280	7536380	Look at this.
7536380	7539060	Look at this bit of tape.
7541660	7542640	Okay, calm.
7542780	7544740	Because there is a huge volatility now.
7544840	7545040	Calm.
7547180	7551280	319 absorbed orders and 1.04 on the bottom.
7553880	7555280	They skyrocket.
7558180	7559340	Mark this level.
7560200	7563880	Here they want to mark this horizontal level.
7563880	7566700	What a beautiful session today, guys.
7568220	7571600	All this speed of tape down and everything got absorbed.
7571860	7574720	Now they are coming to rebalance on the 319.
7575940	7578100	Of course, I removed.
7578220	7580660	But if you got filled here, go risk-free, eh?
7581740	7582500	Go risk-free.
7582700	7585480	Don't give back not even $10 to the market.
7586240	7587520	You did a crazy sniper.
7587760	7591280	Don't let this volatility take you out with a spike.
7591280	7592680	If it goes, it goes.
7592680	7597980	This is not the delta.
7598120	7599260	It's the speed of tape.
7609520	7612220	Martin, he's loading and then posting news.
7612220	7625440	Leonardo, I really would like that you go to profit on the short side.
7625620	7628480	But this, it's really risky.
7628880	7635440	Because this absorption of the sellers means that there is a liquidity wall here.
7635440	7639040	And if this high gets broken, we really skyrocket.
7639440	7642800	If we break this down on the other side, we go down heavy.
7642800	7648240	So if you are still short anyway, you could go risk-free.
7648240	7651220	Because you have an amazing standpoint here.
7651540	7653660	You are short from here.
7654180	7654840	Zero drawdown.
7655040	7657480	So either you are short, either you are long.
7657480	7665340	It's good to take a risk out of the market when the situation is so heated.
7665840	7667220	Because you can get a slippage.
7670640	7672520	Now, guys, I want to show you something.
7673220	7674860	I remove this one second.
7674860	7678200	And I show you only the balls.
7679180	7680120	The one on the chart.
7681240	7682120	Don't dream.
7684600	7685040	This.
7685460	7685920	Okay.
7688720	7690460	Now, let's go here.
7690460	7701460	This aggression, 319, this aggression, 104, and this breakout of the level.
7702060	7703120	What makes you think?
7703320	7708100	I say in this chart, I didn't have the time to say it makes you think long.
7708600	7709800	Makes you think an aggression.
7710460	7710620	Okay.
7711280	7715400	Now, if they manage to break this, no?
7715800	7720440	If they manage to break this, you agree with me that all the sellers that are stuck
7720440	7723860	and all these absorbed buyers need to be released.
7724360	7730680	And if all these huge amount of buyers need to be released, this movement is fast.
7732980	7733500	Okay.
7734420	7735680	This movement is fast.
7737020	7738200	Let's see how they go.
7743840	7746220	So they are tapping into these balls.
7748240	7749560	Trying to break again.
7750440	7754100	Let's extend the area.
7758680	7766180	You see how many times they try to load and break these two clusters.
7766180	7768760	They have two purple clusters.
7768940	7773680	The 104 and the 300 that are standing still.
7773680	7793740	Really curious to see if they manage to break or if they continue to do this dance of initiative auction and absorption.
7793740	7796200	Leonardo, you are making profit on this short.
7800280	7801360	Still inside?
7805360	7809560	See, either they reject on the 3.19 or the 1 on 4.
7810620	7812060	And they always dance here.
7812060	7820700	The buyers on the other side stopped participating 10 minutes ago in the play.
7820700	7828340	I can imagine Leonardo's emotion.
7830980	7833820	Yeah, but the delta is not the all-important stuff, Jersey.
7833980	7836340	You need to pair delta with the result.
7836480	7838020	Because delta is the input.
7838020	7840040	But then you need to see what the candle does.
7854040	7854700	Okay.
7854700	7877260	leonardo say fabio let it go today it's all break even but because you try to short the up move
7880700	7881820	yeah you are good tom
7884700	7887980	you are good you are good
7890460	7900460	on the ring chart is show bots i really let's watch it oh you're right you see now the
7901100	7908620	the nasdaq effort is telling you look you have the regression up the area on the upside but there is
7908620	7915660	a wall here so there is an obstacle to go up and this is the best behavior before a squeeze
7915660	7924060	this is the best behavior before shooting up the moon i like this
7924060	7934060	buyers are trying to load heavy
7940940	7948940	now we are on the top of the range the deep effort is a proprietary study and is based on the thickness of
7948940	7955260	the book so he's watching the number of effort that is necessary to move the price and when it's
7955260	7963740	really easy for one side to move the price and print the area so smart guys so smart this is like the
7963740	7974460	the concept of uh fluid dynamics okay the more is difficult to move something the more strength you
7974460	7983900	need okay and in this case we can apply this to price to market because if for volume the path of
7983900	7990460	risk resistance it's on the on the upside like we had here you see what it did it printed this candle
7990460	7999260	and it never came back now on the other side this red area that i marked for you is where the path of
7999260	8005740	risk resistance is on the downside so from this area the sellers are in control now if you want to
8005740	8023500	have a no-brainer ping-pong between these two areas pay you a lot of money pay you a lot of money
8023500	8034540	yeah i think depending completely on one indicator it's not what you want to do
8036140	8043420	because guys we are here to get freedom we are here to get possibility to be independent no
8044140	8050940	and but i don't talk only about something from me i talk about everything if you need something
8050940	8060300	to be profitable i don't want to say that you are slave of the tools but almost okay that's the
8060300	8073180	reason i want you to understand volume 360 every tool okay also the vsa to be able to read it with
8073180	8080780	anything in front of you we are going back to the to the area we are going back to the
8080780	8089100	buy control area just touched just touched let's see what they do now that we are inside the area i
8089100	8095100	want to see but you see guys how much these are precise anyway this printed we have a bottom this
8095100	8100700	printed and from here they did the high oh let's go here
8100700	8113100	uh this one i didn't saw why you didn't send me guys look at this amazing absorption at the top this
8113100	8117500	is the first time buyers participated and got completely absorbed this is a strong wall
8118700	8123420	this is really a strong wall robin said uh you see
8123420	8132620	thank you robin so it was my fault was replying and i didn't saw
8138940	8145420	michael is saying i always get stopped out i don't know this just so rough for me i never catch a move
8145420	8150220	michael which kind of trades for example today you took you took this one
8153900	8161420	you took this one or this test to the 255 if yes yeah go jason thank you for staying here
8162060	8169100	if yes here for example or here or on this test where did you got stopped out you trailed your stop
8169100	8194780	you took the short on open and made a lot but all the trading after the low i didn't trade well why
8194780	8201180	michael what have you done so you took an amazing show on top of the amazing trade we took you took
8201180	8207820	also this short during the open how is it possible that that you gave back this money to the market you
8207820	8214780	took this short if i understood right this one this incredible short stay with me one second michael
8214780	8230060	you took this short where did you close this short it varies from trade to trade richard
8232060	8239500	good question i show you immediately let's say that you are here okay and you want to risk
8240060	8247820	the same amount always on the single trade okay you open this you go on settings
8248700	8255580	you go on stop and you put 2500 okay
8258700	8259420	you like this
8259420	8273980	okay and it doesn't matter where you put you see that it's always 2500 2499 it's just changing the
8273980	8282700	contract i have to put seven mini contract here if i want to do this i have to put 15 if i want to risk
8282700	8291500	two thousand and five hundred if i want to enter here to take this i on this and having a stop here i
8291500	8294540	can risk six contracts 6.5 contracts
8302940	8303260	okay
8303260	8314220	amazing michael today the market only went up and we managed to take all the long on the way up
8315340	8321260	how did you got taken out of this long you try to short here because the only explanation that i can
8321260	8326620	have that you lost money is that you try to short to fade this movement to go back down
8326620	8334540	yes sellers are in control now we are still inside the area but sellers are controlling you see from
8334540	8339740	here let me clean this you can see from here that sellers are in controlling
8341500	8346620	control of the eye standing their ground reclaim of this
8346620	8363420	what is the best exercise to really understand pressure management when controlling a longer
8363420	8370620	short position sometimes i struggle with it hey it's just exercise mario there is uh
8373260	8374700	there is no shortcut on this
8376620	8381500	there is no shortcut on this
8381500	8383420	look look here
8387500	8393500	250 108 and huge speed of tape but candle red candle purple
8396460	8403660	you know that if it close like this and it close like this it's it's a problem for the buyers
8403660	8407900	the buyers they got completely absorbed
8413500	8419340	they got completely absorbed in this area crazy now they are trying to recover i want to see if they
8419340	8422540	can manage to close above because if i'm not wrong we are still
8422540	8427980	they are still in the buy area of the nasdaq efforts
8438620	8441660	yeah they are recovering buyers to control back
8444220	8445420	buyers to control back
8445420	8455660	no and no the effort is invalidated when you break it
8458300	8464700	it's uh you see the market tap into this area this is the area i think it's visible in colors but
8464700	8467980	this is the area it gets invalidated if it breaks
8470220	8472300	also this one no you have printed here
8473340	8474860	the mark test and reject
8475740	8480540	this one you print here the mac test don't break only weak and reject
8480540	8487260	so now why should be invalid i i was thinking that the next candle here
8488300	8496380	would be a breakout so they test and they they collapse but no they absorbed completely so still
8496380	8503100	the area is valid and buyers are still strong still we can go to the final target up
8510540	8518620	we saw we saw multiple entry technique so for example
8519500	8524700	let's see the trade-off before okay you have absorption here and you have buyers at the top
8524700	8529180	you have this breakout you can put a limit order this level
8531660	8537340	with a stop loss between this aggression and when you have another confirmation from the buyers you can
8537340	8544380	put your stop loss to zero like we did before now for the trades that we saw before was this one okay
8545100	8550380	you can enter with the stop loss below the area and put your stop loss at zero when you see this
8551580	8555980	and let's make another example let's say that you want to consider this trade okay
8556620	8564620	you get buyers that are controlling the auction okay and you can have for example speed of tape here
8564620	8572060	you can have your stop loss below the aggression of the buyers below the area for a risk to reward
8572060	8583740	i cannot see price but if we zoom in and we see here yeah it's correct this one should be
8583740	8595740	the area where you have the best entry so if we want to be precise now i don't know if we will get
8595740	8600700	filled but if we want to be really precise this one is should be the area and the stop loss should be
8600700	8606460	below here okay and you can see but it's only one to one no it's way more because we can go to this
8606460	8616540	target that it's a one two three point five it's an amazing trade okay it's limit so if you get filled
8617340	8624620	it's good which other execution method you can have let's say for example that now we break this okay
8626460	8632540	and we we break this with a buy candle strong and we see the market coming back printing
8633100	8642220	a candle like this here you can have another execution or the first execution with a stop loss below the
8642220	8648780	aggression of the sellers and the target above is it clear guys but i don't advise you to do this trade
8650140	8655500	i don't like it at all it's b setup c setup this one was triple a
8655500	8663900	one was really amazing okay
8667500	8668060	it filled
8670220	8673260	filled the area this is the area that is interesting
8676940	8681260	because it's the beginning of the candle with the complete control of the buyers
8681260	8686140	buy samuel thank you for your time
8690060	8696140	yeah at this point the session is done the the the major volatility of the day we had okay we had
8696140	8701820	amazing risk to reward anything you take from now it's to study it's not because this is a good setup
8701820	8704620	this is an average setup guys okay
8704620	8715820	thank you for the fantastic session thank you guys so i had some people already leaving the feedback
8716860	8723820	we went on for two hours and half i hope it's not too much i hope you can be able to
8725420	8730940	enjoy the session even if they are super long we had everything we had setups we had
8731820	8739020	best model to execute risk management now a lot of stuff is arriving for the next week and also the
8739020	8748220	weekend new section new participation to the group rules about advisory about supplements i take
8748940	8756700	files research paper to study and so on guys if you did a small profit i'm happy for you but this setup
8756700	8757260	is just
8760460	8767660	it's choppy now okay i think we can still go up a little bit but anyway look at the area look at the
8767660	8775660	precision of the area okay yeah they had the gap this one is the reloading gap when they are really aggressive
8775660	8787500	thank you guys thank you for everything have an amazing day i hope you are enjoying this service
8789420	8796860	ah someone have payout certificate 6000 peter amazing have a good day guys
8796860	8809820	it's playing i want to leave you but it's coming back the volatility from a one to ten how much score
8809820	8815580	you give to this even with low volatility it's a one to three from here to here
8815580	8824380	another gap look now now you don't you don't want to let us close you don't want to let us close
8825580	8834140	another gap here is true another gap they are building the pressure guys look what the they are doing
8834140	8840060	what an amazing session
8843260	8848140	no guys look at the comment of ud2 market needs to stop i want to take a
8853260	8857900	guys i think this is the best good weekend to you all that i can give you
8858780	8863340	low volatility environment another one to 100 i don't know how much is it
8864140	8867100	i think probably can go also here amazing session
8869500	8881260	nice guys bye now bye for real
