start	end	text
6980320	6985840	one is low in the curve and it's an absorption of the sellers so it's a setup that have an explanation a
6985840	6991840	logical order flow explanation and when you are only using profit the worst that can happen is that
6991840	6997440	you close from five point r to 3.5 r because we take a second stop loss and then we stop
7002720	7007440	so as soon as you have a logic for each setup that you take that that have an edge
7010640	7014800	you can survive also the most boring days today it's a super boring day
7015840	7024160	look how they are dancing in this area a lot of absorption on the on the downside a lot of
7024160	7031040	absorption on the upside and they are closed inside this range one momentum setup can be the breakout of
7031040	7040800	this if they break could be a momentum setup best part is that it took a super consolidation
7040800	7046720	until you took one stop loss guys it's really rare that i close in red the day because i
7047840	7053680	increase the number of execution only when i took amazing setup like the first three that we took
7054640	7063440	and then on the second one i risk one arm so all these setups are offered by the snipers that we took in the
7063440	7074880	beginning it's okay oh we are already live from two hours
7079440	7080320	let's see what they do
7080320	7089840	now it's it's ultra choppy guys look how much it's choppy it's not moving anything it's three
7089840	7097040	candles overlapping so this took us out we are 3.5 r what do you want to do guys you want to continue
7097040	7108080	other 30 minutes or you are bored you want to continue you like it amazing we can continue guys but with one rule
7109200	7122160	we are 3.5 r now we try maximum other two execution okay and we keep our 1.5 r in profit deal
7122160	7131520	i'm still in the trade amazing i will not be still in the trader because they want the battle the sellers
7131520	7137040	so they they are really pushing down you see this level now the buyers are protecting from this
7137040	7145760	inefficiency we can wait for the breakout of this okay to try a long cover below this leg
7146480	7154000	below these candles that shoot all the way up to the range this is a one to four but you need to wait
7154000	7159200	for a clean breakout and acceptance a clean breakout and acceptance of the level
7162480	7168880	yeah i usually trade all the new york session i'm active i'm active
7175760	7188000	i don't live in europe powell i live in uae you see why i took the level here they rejected exactly
7188000	7192960	there they didn't close above what does it mean that the sellers are still stronger they will tap into
7192960	7201520	again this level see here all the levels needs to be studied properly what is this black box that we
7201520	7208800	mark that needs to be broken the origin point of the cell move still not ready to go up
7211920	7213600	still not ready to go up guys
7218960	7227280	don't try too long don't try to i already told you till they don't break this level it will not go up guys
7227280	7233600	which problem are you experiencing jason
7239600	7243440	you try to go long on this how many of you guys try to long this cell candle
7244080	7249920	this is not a smart move i think we have also speed of tape active all the sellers are in control here
7249920	7254960	what are you doing guys don't try to take a falling knife
7256400	7262160	the reason i mark areas and put this to reward is because if this area breaks you can put your limit
7263600	7267840	wait one second it's complete absorption of the sellers here
7272640	7273760	you need to be patient
7280480	7286320	now this level got broken which level we have interesting and we have this level here interesting
7286320	7296160	of the buyers of this area here this is nice they are reaching it they tapped into now
7296160	7310080	bubbles on micro nasdaq it's a reassurance it's nice
7312560	7324480	wait wait now we want to see how it unfold this absorption is taking place
7326160	7328960	but you see here
7334080	7338240	what happens on this level guys observe in real time what is happening on this level
7340800	7341520	read with me
7346480	7352720	you see that they are pushing back the buyers down there are a lot of passive buyers
7352720	7355360	passive sellers
7355360	7359920	passive sellers sorry absorbing the up move the aggression of the sellers
7360560	7366320	of the buyers the sellers are protecting this move so we can expect another leg down here we go
7370640	7374720	read price and volume together
7374720	7390640	if we want to take other snipers amazing like this read price and volume together
7390640	7394240	we want to take other snipers so we want to see interest from buyers
7394240	7412240	we want to see interest from buyers as of now they are pushing below the big orders there
7412240	7414800	is a lot of aggression of the sellers i would wait
7419040	7424240	i would wait and if we want to go even deeper
7428960	7429520	we are
7429520	7439520	269 it's interesting
7443760	7446080	this is the level where we are actually
7448640	7448880	so
7448880	7456960	this buy that created this area is not bad
7458240	7463520	the origin of the move from aggressive orders is this one let me clear all these levels
7463520	7472240	okay
7474320	7475360	what's happening here
7479920	7481200	what's happening here guys
7481200	7488720	it's not absorption
7491680	7494240	it's not absorption the sellers
7495520	7496640	are getting rewarded
7497840	7505680	they are managing every single candle you see every single candle it's printing a lower wick or a lower body
7507840	7510000	there is no sign of buyers
7512080	7514320	there is completely no sign of buyers
7514880	7515280	zero
7519040	7523280	what we need to do is to wait for the battle to get in our direction
7523280	7526880	if we want to go long we need to wait for the battle to get in our direction
7526880	7537280	now you notice what
7539040	7539760	this week
7539760	7540640	this week
7543680	7546800	here contains the next week
7551680	7552640	this week here
7552640	7557680	i anticipated what i wanted to say this week here contains the next body
7559200	7563760	they are starting to decelerate to fade
7563760	7567280	this week here is the next week here is the next week
7567280	7572880	okay when you have a confirmation that this deceleration and control of the buyers is getting back
7572880	7577920	when you see aggressive orders not at the top but in the body of one candle
7577920	7579920	okay i prepared this
7579920	7582800	and we go to see it when it unfolds
7582800	7595680	buyers are engaging but they are not accepted you see
7595680	7608560	buyers are engaging but they are not accepted you see
7608560	7613680	they are still losing to the end of the seller
7613680	7626560	unfortunately
7626560	7630560	guys i'm going
7630560	7635280	if you are tired don't worry you can watch it later but i'm going because i want to
7635920	7638400	to see the levels of the session with you
7641280	7643440	the best supplement for monitoring stress
7643440	7648960	stress is ashwagandha is keeping cortisol under control if you want and if it's something
7648960	7656240	interesting for you in the community i can share with you my supplement phase with everything that
7656240	7665520	i day that i take that is proven by by science to make your mind easier and stress lower okay there
7665520	7672880	is a lot of stuff i i can share in the group with research also yeah we can do it we can do it you
7672880	7678240	see they they went back to the lower point and now they are trying to break the top if they manage
7678240	7685840	to break the top the buyer's momentum is confirmed so if they manage to break this top with a full candle
7687280	7689520	the buyer's momentum is confirmed
7693600	7694640	and here it is
7698240	7698560	okay
7698560	7707200	zero draw down my position amazing tell this is a setup
7709360	7714240	i know that maybe it's too much in target that i want to put on this one but this could be
7714240	7726880	a one two
7730000	7732240	three here a one two
7732240	7740560	one two five also this could be a one to five it's not wrong as an analysis
7743760	7750000	i don't like the market condition today i would take this setup for the last one and in the worst
7750000	7757840	case scenario close that at 2.5 r in a super choppy day value very high to value area low it just filled
7757840	7768560	just filled from the bottom let's see how it goes look how much strong are sellers this movement of
7768560	7774480	the buyers input a lot of aggressive volume on the upside a lot of aggressive volume on the upside we are
7774480	7781920	low in the cure in a set in a sensitive area after this control of the buyers but still they the sellers
7781920	7787440	have a strong hammer guys sellers have a strong hammer
7793600	7797280	let's see seems to be a little bit protective the buyers
7797920	7800640	makes sense to put the position to cover
7800640	7811920	at this level so we close anyway maybe with a 3.5 r and we secure more profit for the day let's see how it goes
7817440	7819760	if they manage to catch up above this eye
7822000	7822800	they will squeeze
7822800	7835440	okay risk to zero worst case scenario we close 3.5 r in the best case scenario we close 8.5 r
7836800	7843120	but with this market guys i don't like to say it by expect i expect that we go back down then we go
7843120	7850480	back up so this is a a strong move when the conditions are good it puts you really fast in stop
7850480	7853280	loss to zero you so much nicely tested
7856720	7864240	and i took a look at the take profit where i put at the origin of the levels that i told you before
7864240	7871040	but you can also decide to close at one two three and have 6.5 r for today yeah it's amazing guys
7872160	7878160	in a consolidation day 6.5 r it's amazing i take one glass of water guys and comes back
7880480	7905600	what are they do you see you see how much it's important to frame the level
7905600	7913920	you see how much it's important also to understand where to put break even try to guess it took us
7913920	7922240	at zero took us out at zero so we are still 3.5 r in profit why i put the break even point and zero
7922240	7928800	is point at 65 why guys what do you think
7933920	7936640	this is where the buyers got completely absorbed
7940240	7947280	this is where the buyers got completely absorbed okay so it's a level where you could expect to see
7947280	7957840	sellers getting back in the sellers getting back in let's see where we are in the frame we are
7960800	7963680	close to the rejection area of the value area low
7966480	7971120	dancing in the middle and when we are dancing in the middle i don't know if you remember
7971120	7978000	but we have this market scenario
7983600	7987760	but we can still make money as i told you we can still make money with it the important stuff is
7987760	7995040	that you are fast in putting your stop loss to break even so considering that we took break even on
7995040	8001680	this one i think we can continue we didn't reach the 2.5 r
8005040	8008880	i have to go thanks so much fabio have a nice evening john
8011920	8015840	if we go again of course we go again guys we are trading
8018240	8022320	choppy market and yeah we can make money i could have never think about it
8022320	8024880	it's thank you anas
8027360	8033680	i'm here till midnight guys don't exaggerate that maybe on thursday we find an amazing trend following
8033680	8041360	day we make 10 r in one day or 20 r like i did in the session in one day today it's a little bit boring
8044160	8049280	today it's a little bit boring yes this this is right red one said something really smart the
8049280	8054960	hardest condition is the best for us to learn and also when to stay out when to stay out and when
8054960	8061840	to cover yourself fast remember if you can close even one hour on the most boring and consolidation
8061840	8065120	days you will be a monster in the trend following days
8068240	8073520	pedro it's amazing is there anyone from japan almost three in the morning for me i have really
8073520	8076080	a lovely audience base
8078720	8082880	why do you not consider shots in the market condition because i'm really close to value area
8082880	8087280	low robin no where is who is the guy that says
8090080	8095520	damien i'm really close to the value area low so i can have this surge of aggressive sellers that brings
8095520	8100400	me back here but the risk to reward is not enough because where i need to put my risk
8100400	8108160	risk i need to put my risk above the last move it's not the best but yes i think the the sellers
8108160	8111280	are controlling the auction that's the reason i'm not touching anything now
8111280	8128240	i mean we could try look for shorts earlier of course of course damien
8130800	8136560	of course damien there is one logic that is the gap fill probability and the gap fill probability of the
8136560	8144320	gas cash session is closing with 75 percent so for me this was an amazing opportunity to get a scalp
8144320	8150720	that healed me a huge risk to reward as an intraday move but the market was not ready to do it today
8150720	8156720	but still we made money out of it this this move if this was not absorbed will be an amazing play
8156720	8162480	but still three are it's not bad no
8165360	8172160	now we are going really close to value area low no we are in value area low we are overlapping the
8172160	8181920	value area low of the previous and super close to the actual no short from here are a little bit
8181920	8185200	risky we have a cluster of the best
8189360	8196240	levels here that you can see one two three four these were the super aggression that we saw at the
8196240	8200000	beginning of the session we are getting close to them
8202640	8205120	let's see if the market can do something interesting there
8205120	8212160	we even consider pre-market high low areas as key levels to trade from
8214160	8221360	pre-market high low pre-market high low can be used also for orb and ibb model
8221360	8234400	yeah unfortunately yes there is no there is not the same probability and we are going through the
8235280	8248800	late new york session so i don't think we will have a volatility surge in the end
8251360	8257040	power hour the problem is that
8259360	8265440	is this the problem that we have two long two new york session overlapping cash
8266240	8269840	and we have really strong up level and down level and
8272000	8275120	i don't think we will change this behavior for today
8275120	8282560	i think we will continue to ping pong between this area this doesn't mean that you cannot make money
8284160	8289760	doesn't mean that you cannot make money just it's not the best condition my friends
8294160	8301200	i want to see this play i want to see this play here i want to see what sellers do when they engage back
8301200	8304960	this huge surge of aggression
8308240	8315600	overlapping with value area low that it's here of the cash
8319600	8323040	not best condition for sniper but still amazing condition to make money
8323040	8332080	this cell move was good this cell move was good like there is someone in the chat guys that after
8332080	8340000	this strong move after this strong move here capitalize on this collapse of momentum using the
8340880	8345600	big order it's really difficult to watch the chart and see every opportunity but this one was
8345600	8353120	possible to take it's looking like two stack profile and market yeah the the probabilities that we will
8353120	8355280	continue down yes but i don't think today
8361120	8365920	i'm in that short still holding till the aggression i love you guys good rick amazing
8365920	8376400	amazing the battlefield group is this the bottom the battlefield group is the best professional in the
8376400	8383840	group trading together i think it's an amazing idea i will create the chat to do this before thursday
8383840	8389200	and you can all confront each other together trade
8392400	8396720	some chart correction sometimes i can participate it will be amazing
8399360	8407040	is there any connection for this chop bank holiday from yesterday yesterday was bank holiday today the
8407040	8413680	volume is there the problem is regime like the market is building okay and we know that
8413680	8420400	below value area of the session and above value area of the session this is the scenario so
8420400	8428960	everything we do inside the area we are we know what we are in engaging great session of english
8428960	8436560	hey it's not finished it's not finished i want to see what they do here i want to see what they do here
8436560	8445280	i'm really curious we needed to take an additional trade we only took a break even so i have another shot
8446720	8448160	i want to see what they do here
8454800	8456480	you mean options dark
8456480	8470080	yeah we can we can see it we can see options if you like why not it's more advanced but we can see it
8478080	8484160	statistically there is only like 10 percent chance that we will break 25 225.
8484720	8487200	what statistical model are you using the
8489840	8495840	the maximum options exposure like the call wall and the put wall
8500720	8502720	ah initial balance breakout okay
8505520	8509760	initial balance breakout lulu they're going to the area squeeze
8509760	8519040	the guys the guys that took this momentum shorts i think it's time to take out your amazing one
8519040	8530320	two three you took an amazing trade this is momentum squeeze it's amazing
8530320	8547360	what platform are you using ud2 is this um how is it called options depth
8547360	8550800	oh this is not option stepped
8557920	8561280	gag stream i never tried it is it nice guys
8561280	8576320	look at this look at this level look at this amazing level let me see the speed of tape
8576320	8594400	uh
8594400	8602720	you already enter look at this he entered this absorption
8603840	8607600	on the way down i don't know if the color is visible but this anyway should be red
8610960	8620480	should be purple sorry guys you are super fast in entering yeah they are fighting we have a ceiling
8624400	8635760	and we have a bottom range the play here is the following
8641760	8649760	it's the following
8650160	8663760	maybe also this one one two three one two three
8669120	8674640	you mentioned in one of your lives there was some free resource so resources to see the options wall
8674640	8681360	to use as confluence yes you can use bar charts or option charts for put wall and call wall
8682400	8686080	be careful guys that is not accepting it's getting rejected
8687600	8690640	you see on this horizontal level this is not valid
8692720	8697200	these aggressive sell orders got completely completely rejected the buyers
8697200	8702080	this is not valid you need to wait for this breakout
8704960	8707600	so let's start defending yeah still defending
8707600	8714320	and dominating the speed of tape
8723280	8728480	now they are pushing now they are confirming the setup that i gave you but i need to close
8728480	8734800	every time they try they get absorbed it means that on this top range
8736960	8740160	there is a huge passive order wall
8740160	8755360	so is it okay to put on top of the candle yes why not why not but sometimes it sleep you i prefer to enter limit
8757120	8764320	prefer to enter limit maybe when i see the candle developing it depends on you guys you will like to see
8764320	8773120	more order from microstructure or you will also like to see swing macro model what you like more
8775920	8780240	scalp you see every everyone's scalp they love this session look at this amazing entry
8782320	8790800	i hear you smoking
8794320	8802880	look they are already inside from the bottom i love you peter we cooking they are guys they don't have
8802880	8808160	time to lose the community of blood sweat and scalp don't have time to lose already they are floating
8808160	8815680	5 000 then we talk about the re-entry what what an amazing you see this is the the benefit of doing
8815680	8822800	advanced professional only community i'm a beginner i love you watch the free content but don't enter here
8824320	8833040	we're in because we already understand the concept of course ina more than happy for you it's unfolding
8833040	8838720	amazingly this is a one two three till this level
8844640	8852480	the break-even point is this level here that is the last point of aggression
8855280	8862000	that is mid between the final target and the other one the invalidation point is this let's go to poc and
8862000	8869840	close this amazing session let's see if it goes otherwise we close at 2.5 2.5 r
8871840	8878720	we are up on this setup do we aim for the last high no it's to you are late in the session to aim for the
8878720	8886320	the value area you have not a huge probability of reaching it i will prefer a quick scalper one two
8886320	8899040	three closing 6.5 r and we close an amazing session what a beautiful test guys what a beautiful test if
8899040	8905440	it creates if it prints an aggression candle really strong an aggression candle really strong you can
8905440	8910800	also think to go risk free immediately this is the good about order flow you don't need always to wait
8910800	8920640	if you have a confirmation to go risk free
8925280	8928720	no it's not impossible it's possible that it goes back to value rei
8928720	8938640	right on point look look how they scalp guys everyone making money
8938640	8948320	i'm out for today looking hold my profit of course hold your profit
8951440	8954960	it's not via templates you just add the speed of tape it's super easy
8954960	8966960	i want to see if the buyers get aggressive on this movement up they push this level because this
8966960	8973760	means that you can put immediately your stop to risk free here and also this position it's offered
8974720	8975520	by the market
8979280	8982560	the sellers are defending at this level look at look at this week
8982560	8986400	lulu look lulu look lulu look these buyers
8988080	8993600	there is a huge battle inside here let me activate the speed what's happening here
8996160	8997120	what are you doing
8999200	8999840	fighters
9001440	9007040	fabio why do you think today's session before opening of live made 90 of my profit there it was amazing
9007040	9012320	before session but usually it's better new york now we took a consolidation session but what best way
9012560	9017840	to start with the world session of the week in terms of condition and making profit also on this
9017840	9024480	isn't it better if the session that we do together are all explosion long with 20r what would you learn
9025280	9031600	it's better guy trust me it's better that we have a super bad session not in profit but in condition
9032800	9038960	you have time by yourself to get an amazing explosion but reading with me together how i deal with
9039840	9045680	garbage session is the best value you can get is the best value you can get and during these months we
9045680	9053360	will have a lot of bad session a lot of consolidating not moving you go break even you go risk free
9054880	9061440	you go break even you don't want to know anything from this market anymore you are already risk free
9061440	9070400	i tell you my two chance i will take one to one risk to reward close at 5.5 r if you want to shoot for the one
9070400	9079760	to uh one to 1.8 it was or one two three final you can close at 6.5 r
9079760	9086240	but the session is done take your risk out we fight
9088800	9101120	my take guys is a quick scalp closing at 4.5 r i will not hold i will not hold till here but this is the
9101120	9107680	profit target of the potential of the trade let's see how it goes my position will have been taken out here
9109760	9125520	it's really difficult biba i it's already difficult to read the chat and chart if i need
9125520	9130880	also to manage the position you know the account that i work with it's it's really big
9130880	9138000	in trend following it's more easy i think we will make some session where i open trend following
9138000	9143120	trades i hold and i just need to monitor the stopping profit but when it's so choppy you see
9143120	9151280	how much you need to be fast you amazing teacher thank you ricky you have an important second name
9153120	9155120	you have an important second name ricky
9155120	9161440	general the elastic band couldn't color we go now
9163920	9169840	but let's see if the decision of uh of the general of taking out the position it's a smart decision
9171520	9175840	i don't like the behavior of the market guys today i don't like i can see already when it's
9175840	9177680	min reverting completely so
9177680	9185440	worst case scenario you go break even so not bad at all still 3.5 r
9191360	9198000	once i saw your first video with reads i dream to become but you know why i open this service you
9198000	9203840	know why i open this service guys because i receive a feedback i will not make names and i will not tell you
9203840	9212880	which of which mentor i receive a feedback from a 24 years old wealthy wealthy individual he came to
9212880	9217920	me and say fabi it's impossible that is not possible your life paying you there are people that wants to
9217920	9222960	pay you and you have to consider that there are people that pretend to trade that that charge
9222960	9230400	5 000 for a garbage course make something not too high ticket affordable for people that are really
9230400	9236320	interested and give them the possibility to access live in the market with you without a pre-recorded
9236320	9243200	course only for professionals that's what i did this for one thousand dollars we basically scammed you
9243200	9243840	thank you guys
9248080	9251200	so so you have to thank thomas the guy was it's called thomas
9251200	9264320	guys today we did two hours and a half of session two hours and a half of session rest a little bit
9264320	9269280	milk the money and be ready so if you kept the position not yet to break even but it's going to
9269280	9277120	break even so the decision of taking it out at one r was really nice we close at 4.5 r for the day
9277120	9287200	super choppy session super amazing management of the risk and the position and the profit uh on the
9287840	9294400	build position i hope you enjoyed the session i hope you are happy with this service
9295600	9303440	it depends on you if we do also the q2 so if you want to continue on these two months it depends on
9303440	9309200	how you feel with the session i created with you a section that is called testimonials
9310560	9317760	in the blood sweat and scalps let me know what do you think take 30 seconds after i gave you two
9317760	9324640	hours and a half to write what do you think about the service i see you next thursday i hope we will
9324640	9331280	see a trend following day and we will milk the market even more 4.5 r we close the session amazing
9331280	9337600	session explanation on the first two models we continue also the explanation practical i will
9337600	9344320	make sure to make a file for you where you can find all my supplements to manage the stress that we go
9344320	9360000	through as traders and i will also continue to train the chatbot have an amazing day guys see you soon
9361280	9367600	so
9367600	9369600	you
9369600	9371600	you
9371600	9373600	you
9373600	9375600	you
9375600	9377600	you
9377600	9379600	you
9379600	9381600	you
