start	end	text
4859800	4860460	at the bottom,
4860680	4861580	there's another
4861580	4861900	There's another
4861900	4862380	there left
4862380	4863180	that is
4863180	4863880	going in.
4863920	4863960	That the
4863960	4864200	well there's
4864200	4864820	there.
4864880	4865200	The
4865200	4866740	for a
4866740	4866960	long
4866960	4887960	They tap the low borders of the buyer's protection level and I managed to protect it again.
4887960	4903960	To limit the loss for the day, Guilherme, you can put a maximum number of execution and a cap on the loss.
4903960	4908960	Cap on the profit doesn't work so good, cap on the loss, yes.
4908960	4914960	After this mess we will have a huge movement. We already had a huge movement.
4914960	4920960	But yes, I think after this here, the market will move.
4920960	4923960	Look at the difference of the option.
4923960	4931960	And it gave us an amazing price action, an amazing long here and then it started to chop out.
4931960	4946960	They are trying to break on the downside.
4946960	4950960	Guys, look at this absorption. Every time it goes back inside.
4950960	4958960	It seems that the sellers are taking control. Let's see if they close like this.
4958960	4960960	Yes. Sellers took control.
4960960	4965960	This candle closed down. The buyers got absorbed.
4965960	4969960	Imagine now they go back inside and they continue.
4969960	4973960	For another hour.
4973960	4980960	Now, this condition here, this condition here, it's the market killer of the scalper.
4980960	4982960	Not because you lose money.
4982960	4985960	Because you take one take profit, one break even, one break even.
4985960	4987960	One stop loss, one break even, one take profit.
4987960	4989960	You are still around the break even line.
4989960	4991960	You know what's the problem?
4991960	4997960	That if you open heavy like me, 20 contracts, 18, you pay a huge amount of commission.
4997960	5003960	You pay 5 or 10 thousand commission to the broker. Dollars.
5003960	5006960	This is the problem.
5006960	5008960	So now what can we see?
5008960	5019960	We can see that the buyers attempted to break and reload on the way up on this candle.
5019960	5025960	They failed, but also the sellers tried to break on this way up and they failed.
5025960	5030960	Still nothing exciting.
5030960	5035960	Still going back in the range, break out in the range, going back in the range.
5035960	5042960	You know what, Andrea?
5042960	5046960	You need always to make a consideration based on protection, no?
5046960	5050960	I come from a bad trauma.
5050960	5056960	I don't know if some of you know, but I was one of the top ranked scalper in FTX.
5056960	5058960	Crypto.
5058960	5060960	And it was like regulated.
5060960	5063960	It was supported by the SEC.
5063960	5065960	They did all the routine check.
5065960	5070960	I got invited in Abu Dhabi and they disappeared.
5070960	5071960	Okay.
5071960	5072960	They disappeared.
5072960	5084960	So as of now, I prioritize more than commission, the regulation and the proof of funds and the insurance on the funds.
5084960	5088960	Wait one second, guys, because I cannot see the chart.
5088960	5091960	But they say that they will send it back again.
5091960	5093960	But I don't know, Tony.
5093960	5095960	I don't believe in fairy tales.
5095960	5099960	It's already years that is going on, but I still didn't receive anything.
5099960	5108960	Yeah, I know there is a procedure and I did it, but didn't receive anything.
5108960	5109960	Yeah.
5109960	5115960	It's not the best on commission side.
5115960	5122960	Now we are trying to deal with other solution because when you have an influence, you can also deal for better commission rates.
5122960	5123960	And beautiful, guys.
5123960	5124960	Look what it's unfolding.
5124960	5129960	It's clear to you now what happened here.
5129960	5130960	Absorption of the buyers.
5130960	5131960	Three rejections outside of the range.
5131960	5132960	Now here we have more confirmation and clarity that they rejected the area and they want to take a direction short.
5132960	5141960	Now we are trying to deal with other solutions because when you have an influence, you can also deal for better commission rates.
5141960	5142960	And beautiful, guys.
5142960	5143960	Look what it's unfolding.
5143960	5146960	It's clear to you now what happened here.
5146960	5148960	Absorption of the buyers.
5148960	5150960	Three rejections outside of the range.
5150960	5159960	Now here we have more confirmation and clarity that they rejected the area and they want to take a direction short.
5159960	5161960	Here it's more clear.
5161960	5162960	Sellers rewarded.
5162960	5163960	The buyers.
5163960	5165960	Now the buyers you see are attempting again.
5165960	5167960	And this one is really similar.
5167960	5171960	You remember I marked this horizontal level and they show you here.
5171960	5178960	So for the actual price action that I reply, it can go back to consolidation because this is the nature of the market now.
5178960	5187960	But when you have directional movements like this, usually they reload on the absorption.
5187960	5188960	Okay.
5188960	5190960	So one, two, and then you have another slice down.
5190960	5194960	So in this case, one, two, and then you have another slice down.
5194960	5195960	Okay.
5195960	5197960	They look at another contract.
5197960	5199960	Now another 136 contract.
5199960	5204960	Now in this condition here, they are fighting between this absorption of the buyers.
5204960	5205960	Here.
5205960	5213960	And this big trade of the buyers, the aggression.
5213960	5215960	The sellers seem to nominate.
5215960	5217960	What a beautiful one.
5217960	5219960	What a beautiful one.
5219960	5223960	Guys, I think the volatility will kick back when they clean the level.
5223960	5224960	Okay.
5224960	5234960	When they clean the level, all the accumulation of the phase gets cleaned.
5234960	5236960	And then it's the option flow.
5236960	5237960	It's really long.
5237960	5243960	It takes at least 10 or 20 hours of full education to understand.
5243960	5246960	This is not the topic and we are using order flow.
5246960	5251960	I will come out with free content on YouTube for the option flow.
5251960	5254960	Because I think it's another piece of the puzzle.
5254960	5257960	But as of now, I'm only using order flow.
5257960	5258960	Okay.
5258960	5260960	I'm only using order flow now.
5260960	5262960	But I think it's good to understand.
5262960	5263960	Specifically today.
5263960	5265960	Could that give you some insight?
5265960	5267960	Maybe if you have more probability to go short.
5267960	5269960	I didn't even watch.
5277960	5278960	Yeah.
5278960	5279960	There was one guy.
5279960	5280960	Look at what a beautiful movement.
5280960	5283960	There was one guy that asked me for advice to put tax to zero.
5283960	5284960	Because I don't know if you know.
5284960	5288960	But in UAE, there is capital gain at 0%.
5288960	5297960	And you have also, if you structure it properly, you can go to 9% maximum tax on the company.
5297960	5299960	But also 0% to company.
5299960	5304960	So you can have 0% on the personal, on the capital gain and on the company.
5304960	5305960	That's a big advantage.
5305960	5308960	So there was one guy asking me, Fabio, can you give me some advice?
5308960	5309960	Can you introduce to the lawyers?
5309960	5313960	I want to relocate to UAE, to Abu Dhabi.
5313960	5317960	Because this place is letting you scale really, really fast, guys.
5317960	5323960	If you make money, keeping 100% of what you make, it's compounding heavy in years.
5332960	5333960	Let's see how this unfolds.
5333960	5336960	They went back to test the absorbed buyers.
5336960	5346960	Back to the initial absorption level.
5350960	5353960	What a boring price action now, guys.
5353960	5357960	One directional move, choppy.
5357960	5359960	Choppy, one directional move.
5359960	5361960	Directional move, absorption.
5361960	5362960	That's getting really boring.
5362960	5363960	Yes, now we do psychology.
5363960	5364960	I'm not running, Roy.
5364960	5365960	I like to spend time with the community.
5365960	5366960	So now we go on the psychology.
5366960	5367960	I was just replying more casual questions.
5367960	5368960	Now we go on mindset models.
5368960	5369960	Let's just see.
5369960	5370960	I'm really curious to see.
5370960	5371960	Now it's getting personal.
5371960	5372960	I want to see who in this battle.
5372960	5374960	Because as of now, for example, they re-break out.
5374960	5375960	They reloaded on this one.
5375960	5376960	It seems that they want to break the full range.
5376960	5385960	I'm really curious to see what they do.
5385960	5386960	Need set company, but not sure how to do it with no scam.
5386960	5387960	Don't worry.
5387960	5388960	Contact.
5388960	5389960	Contact.
5389960	5392960	I can introduce people that know how to do it.
5392960	5420960	They are professional and they make sure that you don't get any fines because Dubai is getting really strong on the fine side.
5420960	5423960	Nice, Robin.
5423960	5433960	No, the market data, Tony, you always need to buy.
5433960	5435960	It can be CME group.
5435960	5440960	It can be, if you, for example, TradingView provides CME group data.
5440960	5443960	That is the basic, basic one.
5443960	5449960	Or you can have proper data feed like DixFeed, the Rhythmic, CQG, level one, level two.
5449960	5451960	Now, level one is enough.
5463960	5465960	Now, you know what will be the comedy?
5465960	5471960	If they break out, print a week and go back inside again.
5471960	5480960	This will be the comedy.
5480960	5489960	I'm really happy that we managed to see these moments in the live session because it's super important that you don't get used.
5489960	5491960	Because you know what is the risk?
5491960	5493960	That we only get this market condition.
5493960	5494960	Okay.
5494960	5495960	One, take profit.
5495960	5496960	Two, take profit.
5496960	5497960	Momentum, take profit here.
5497960	5501960	And you say, ah, when I'm in live with Fabio, I take three or four, take profit.
5501960	5503960	He never takes stop loss.
5503960	5504960	Okay.
5504960	5511960	What this can create in your brain is the expectation to avoid loss.
5511960	5513960	That is impossible.
5513960	5518960	So this is still part of the business.
5518960	5531960	Losing is part of the business.
5531960	5532960	Trying again to be aggressive.
5532960	5534960	There is a guy saying it's a fake out.
5534960	5535960	I don't know.
5535960	5551960	It seems that it's a clean breakout, a clean directional breakout.
5551960	5560960	Trade station, CME market data.
5560960	5561960	They clean.
5561960	5562960	Finally, they clean the area.
5562960	5566960	Finally, they clean the area.
5566960	5567960	Finally, they clean the area.
5567960	5569960	Oh, now we can go to psychology.
5569960	5572960	Finally, they clean the area.
5572960	5573960	So it was a buy breakout.
5573960	5576960	Let me mark one second the levels.
5576960	5581960	So the next station is here.
5581960	5586960	On this aggressive side.
5586960	5589960	The reload level is this one.
5589960	5601960	Oh, now it's starting to move.
5601960	5604960	You see, in two candles, he did the full range.
5604960	5610960	In two candles, he did the full range.
5610960	5612960	One and two.
5612960	5613960	Support levels.
5613960	5614960	One.
5614960	5626960	To be honest, we have also one here that is really powerful.
5626960	5627960	Okay.
5627960	5630960	Now it's getting a little bit more interesting, the situation.
5630960	5633960	Now let's go to market models while we watch the price unfolding.
5633960	5639960	Tom, I don't understand how to capitalize on that without getting stopped out.
5639960	5642960	This one, I didn't even capitalize on this one.
5642960	5648960	This choppy and this movement, it was so aggressive.
5648960	5656960	And more than this, not printing anything on the speed of tape so that I will not even know how to capitalize.
5656960	5658960	That's the reason I didn't tell you anything on this one.
5658960	5659960	Okay.
5659960	5663960	Just this condition here for me, it's not worth to trade.
5663960	5666960	So don't worry, it's not your problem, Tom.
5666960	5668960	I was just marking level.
5668960	5672960	I was not giving any setup or charting or stuff like this.
5672960	5673960	Okay.
5673960	5680960	So now let's go on the mindset model and mindset framing that we can have for this profession.
5680960	5689960	The first thing that you need to do is that it's way easier to trade with profit than to trade with sacrifice capital.
5689960	5690960	What do I mean?
5690960	5694960	That it's an exponential effect.
5694960	5695960	Okay.
5695960	5702960	The first years where I was still breakeven or losing a little bit with trading for me was super crazy.
5702960	5713960	Because every time I risk $1, okay, not 1000, but $1, it's $1 that I earn by selling my time as a freelancer.
5713960	5714960	Okay.
5714960	5720960	And this one, it's really heavy on the psychology side because you sit at the laptop.
5720960	5726960	And when you take a stop loss, you always make a comparison that you burn hours of your life.
5726960	5732960	Maybe for a lot of you that are already wealthy, this community is full of entrepreneurs.
5732960	5734960	There are three hedge fund managers.
5734960	5735960	There are strong people.
5735960	5736960	Okay.
5736960	5742960	But for people starting, for people that are young, it's a huge effort.
5742960	5743960	Okay.
5743960	5751960	So the advice that I can give you is that if specifically, if you work with personal capital, the best approach that you can have is mine.
5751960	5758960	So you build profit for the day, you build profit for the day, and you increase the sides when you have enough profit.
5758960	5759960	Okay.
5759960	5760960	Axe.
5760960	5765960	Fabio, three years ago, sold from me, 21 million in crypto.
5765960	5766960	All my work of years in crypto.
5766960	5767960	Crazy.
5767960	5768960	FTX.
5768960	5770960	Crazy Axe.
5770960	5780960	So from the mindset side, we always need to frame in our mindset that you can have.
5780960	5787960	We have a maximum fixed loss for the day, a maximum fixed loss for the month that we stop, that it's our budget.
5787960	5790960	Consider this like a family budget, but used for trading.
5790960	5791960	Okay.
5791960	5795960	So in trading, you have a risk budget for the day and for the month.
5795960	5798960	You treat your personal capital like if you are trading a prop firm.
5798960	5799960	Okay.
5799960	5809960	And when you start from this point, you already put trading in a less risky position because you can look at the reaction of the level.
5809960	5816960	Sorry guys, but I wanted to show you how they reload on the closer of the selling side.
5816960	5819960	These are all the sell order closing and creating this drift.
5819960	5833960	And when you are in a mindset that comes from years of misunderstanding concept and years of fake guru, there is also the disbelief in the strategy.
5833960	5834960	Okay.
5834960	5835960	Okay.
5835960	5841960	Now, how many of you guys didn't came here as the first content and course one in chat?
5841960	5844960	So they did something else that didn't work up for them.
5844960	5845960	Okay.
5845960	5847960	So maybe you study from any other educator.
5847960	5851960	And on average, how much did you spend in all your trading life?
5851960	5856960	On average, 5,000, 10,000 in education, 40,000 to 2,000.
5856960	5859960	Look at the amount of people.
5859960	5860960	Okay.
5860960	5864960	60,000, 30,000, 4,000, 50,000, 50,000, 10,000.
5864960	5868960	But it's a cumulative amount in the chart of some millions.
5868960	5869960	Okay.
5869960	5875960	You spend cumulatively 2 million, 3 million, 4 million total.
5875960	5876960	Okay.
5876960	5877960	All the community.
5877960	5885960	Now, the point what is, is that we think that the monetary value, it's always anchored to the value of the educator.
5885960	5886960	Okay.
5886960	5887960	And this is wrong.
5887960	5893960	And you know what's the trauma that it creates to the industry and why this industry is traumatized?
5893960	5904960	To the point that when I was trading, okay, there are people that cannot believe that someone trades live and it's profitable to the point that they think the account is demo.
5904960	5908960	There are people saying, you are trading a demo in interactive.
5908960	5918960	So, I had to show in the live that we did on Bloodswell Scalps that I execute and it's directly reflected to interactive and it's the same account.
5918960	5919960	Okay.
5919960	5926960	But I start to think and I say, but you see, why people are so traumatized in the industry?
5926960	5938960	And they came up to a fact that is the amount they spend in trading and the amount of money they lost because there is no other way to be a traumatized industry like this.
5938960	5943960	People spend money in education and they give also back money to the broker.
5943960	5948960	So, people are like really traumatized on this.
5948960	5949960	Okay.
5949960	5952960	Now, what this create in the mind of the traders?
5952960	5958960	This create a strong disbelief, not only in the trader itself, but in the strategy that he teach.
5958960	5966960	That's the reason I think that the only way to change this industry is doing something live.
5966960	5967960	Okay.
5967960	5977960	So, someone needs to take the risk and someone needs to go to people, not by preaching, but by showing them at open market what they can do.
5977960	5978960	Okay.
5978960	5982960	This is the only way, guys.
5982960	5983960	Okay.
5983960	5987960	And from the psychology point of view, this creates in them a guide.
5987960	5998960	This creates in them someone that show live when there are losses, live when we take stop loss, live when we take break even, when we manage position together.
5998960	6001960	We go on everything together.
6001960	6002960	Okay.
6002960	6006960	And this one change the neural paths.
6006960	6008960	And people don't believe in this stuff.
6008960	6010960	This is the psychology bullshit.
6010960	6011960	No, this is important.
6011960	6012960	Okay.
6012960	6016960	And this is important to the point that I created a dedicated section.
6016960	6017960	Okay.
6017960	6030960	And I created a dedicated section for this based on how psychology, okay, of trading can install a new program based on executional models.
6030960	6031960	Okay.
6031960	6037960	So, in the neural side area, this one, it's a squeeze setup.
6037960	6041960	In the neural side area, this is an absorption of the buyers and the lock-in.
6041960	6044960	And this is the reason we saw this short move.
6044960	6049960	This one, it's an horizontal level with a reload of the contracts.
6049960	6050960	Okay.
6050960	6060960	And when we go through this, you reinforce, like, you know, for the machine learning, it's called reinforcement learning.
6060960	6064960	For animals, it's confirmation bias, no?
6064960	6067960	So, when the dog does something good, then you pet him.
6067960	6068960	You give him a threat.
6068960	6070960	This is not something stupid.
6070960	6071960	Also for traders.
6071960	6072960	Why is it not something stupid?
6072960	6074960	Because you get confidence.
6074960	6075960	Okay.
6075960	6078960	You get confidence with what you are executing.
6078960	6081960	You get confidence with what you are trading.
6081960	6087960	And this point builds the account like nothing else.
6087960	6088960	Okay.
6088960	6099960	I cannot promise you that you will get profitable because I will be really bold and I will be a liar because I don't have the power to be with you every day.
6099960	6103960	But I can promise you something that is worth way more.
6103960	6109960	I can promise you that the market has reaction points that can be predicted.
6109960	6110960	Okay.
6110960	6119960	And that the order flow is the alphabet that makes this language understandable for us humans.
6119960	6120960	Okay.
6120960	6122960	Look at this reload, the level.
6122960	6124960	Market is doing and I'm explaining.
6124960	6134960	And what I want you to do to remove the fear in this is participate in the live.
6134960	6139960	And even if it's only with the simulation account, execute side by side.
6139960	6140960	Okay.
6140960	6149960	And every day to spend five minutes in the medal award section because I didn't pay anyone.
6149960	6151960	I leave the review open.
6151960	6154960	I don't kick anyone that leaves a bad review.
6154960	6156960	I let you express in the chat.
6156960	6157960	Okay.
6157960	6166960	And when you see that people genuinely support the community and genuinely share 30, 40, 100 execution in two weeks.
6166960	6169960	This let you understand that they start to feel confident.
6169960	6170960	Okay.
6170960	6178960	And they start to feel confident, not because my method is the best, but because they see results in their daily trading activity.
6178960	6181960	And they close this mindset part with one condition.
6181960	6184960	Look at what amazing explosion is coming out now.
6184960	6186960	I close this part with one condition.
6186960	6187960	Okay.
6187960	6201960	When you spend years with people that say execute this, this, and this, take the medication, take the order block, take the moving average 50 and 200, you were blaming yourself.
6201960	6206960	You were blaming yourself, not because you are stupid, but because the model don't work.
6206960	6212960	Because we need to all agree on one stuff, one in chat, that you can have the strongest psychology in the world.
6212960	6218960	But if who is teaching you is not making money out of trading, you will not be profitable.
6218960	6226960	If you have a recipe and the ingredients of the cake are worthless.
6226960	6227960	Okay.
6227960	6229960	It will not come a good cake.
6229960	6231960	It will come something disgusting.
6231960	6235960	And you cannot blame the chef because he follow all the protocols on it.
6235960	6236960	Okay.
6236960	6240960	And this is what we are building together, guys.
6240960	6243960	Now, the market decided to unlock.
6243960	6244960	Amazing.
6244960	6254960	Now, just, I want to steal from you other 15 minutes, because I want to go through the neural pattern and explain one by one to you, so you can practice.
6254960	6256960	Today was an amazing session.
6256960	6262960	Unfortunately, we took two stop-loss in the closing range, in this choppy, but it's part of the game.
6262960	6263960	Okay.
6263960	6264960	We share together.
6264960	6265960	We laugh together.
6265960	6266960	And we see.
6266960	6267960	The best executive...
6267960	6268960	This one was crazy, guys.
6268960	6273960	Now, I wanted to make the guy happy for the mindset part, but this one...
6273960	6274960	The guy asked me, how can I capitalize?
6274960	6276960	On this one, you can.
6276960	6277960	On this one, you can.
6277960	6282960	If there is also the speed of tape, it's a masterpiece.
6282960	6283960	It's empty.
6283960	6286960	Oh, they went to sleep here.
6286960	6288960	Speed of tape went to sleep.
6288960	6289960	Amazing.
6289960	6291960	Now, let's go.
6291960	6308960	I remove this screen and I want to give you the secondary screen with something related to neural part.
6308960	6309960	Capitalized.
6309960	6310960	Amazing.
6310960	6317960	Give me one second, because I need to open this for you.
6317960	6327960	I don't remember where I have the file, I should have it here.
6327960	6328960	Maybe it's on the other...
6328960	6329960	Wait a second, guys.
6329960	6330960	I'm sure it's getting back.
6330960	6343960	Before I follow Fabio, I used to punish myself after stop loss by pulling weeds out of my yard.
6343960	6344960	Let's see.
6344960	6345960	Let's see.
6345960	6346960	Let's see.
6346960	6347960	Wait a second.
6347960	6350960	I think I have here the full file.
6350960	6363960	Yes, it should be here.
6363960	6364960	Now I show you.
6364960	6365960	Now I show you.
6365960	6367960	One, two, three.
6367960	6370960	Let's share screen.
6370960	6378960	This is what I put for you in the section.
6378960	6379960	It's not visible.
6379960	6381960	It's not visible.
6381960	6385960	Is it visible, guys?
6385960	6386960	I try it again.
6386960	6387960	Check now.
6387960	6388960	One, perfect.
6388960	6389960	Okay.
6389960	6408960	So this one is the summary of the model, and this one was created by the Italian team.
6408960	6413960	There is Luca, who is mainly active on the trading space and content, and there is Andrea,
6413960	6415960	who is helping us in the content production.
6415960	6417960	They are really good guys.
6417960	6422960	And this one was what we were watching the other time, no?
6422960	6425960	The importance of the delta profile on the rejection level.
6425960	6426960	Okay.
6426960	6430960	The low volume node that is giving you the possibility to capitalize.
6430960	6432960	And these are all the execution patterns.
6432960	6433960	Let's see them together.
6433960	6434960	Okay.
6434960	6439960	Now, the first one is when you are in a range.
6439960	6440960	Okay.
6440960	6445960	You have an absorption of the sellers and a clean direction of the buyers.
6445960	6448960	This one is the usual candle that we saw before.
6448960	6453960	So high speed of tape, a lot of big trades, and it will be amazing to see also an absorption.
6453960	6454960	Is it clear?
6454960	6455960	One in chat.
6455960	6456960	Here you have everything.
6456960	6457960	Okay.
6457960	6458960	Okay.
6458960	6465960	Then when they reload here, okay, you see an absorption of the sellers.
6465960	6477960	So they are giving you an insight of clean direction, sellers fading, and you have an asymmetrical risk to reward because you can cover below the previous absorption.
6477960	6478960	Okay.
6478960	6479960	Okay.
6479960	6483960	This is one setup that we executed today, I think, two times.
6483960	6488960	And we executed during all the blood and swenna scalps at least 10 times.
6488960	6492960	Now, going on, this one, it's another example.
6492960	6499960	And you remember, guys, I think it was the second lesson that we saw three or four setups that went one to three or one to five exactly like this.
6499960	6506960	So you have before an absorption, then you have a confirmation of the aggressive buyers, and you cover below the initial absorption.
6506960	6510960	This one is an amazing, amazing execution pattern.
6510960	6511960	Okay.
6511960	6515960	And it's one of those that we use on the one minute.
6515960	6518960	Then, going on, we have a squeeze.
6518960	6523960	A squeeze is amazing because it's fast, and usually you see absorption.
6523960	6524960	Okay.
6524960	6525960	Look at this.
6525960	6526960	You see absorption.
6526960	6527960	You see absorption.
6527960	6530960	And then, after all this absorption of the sellers, what happens?
6530960	6541960	You have a move that is aggressive on the upside, absorb, absorb, absorb, this buyer, absorb, absorb, absorb, absorb, absorb, and then, bam!
6541960	6542960	Okay.
6542960	6544960	It's the same.
6544960	6552960	It's not necessary to make double the example because for the sell side, it's the same with different colors.
6552960	6553960	Okay.
6553960	6555960	Yeah, you can enter on the retest.
6555960	6557960	You can enter on the retest.
6557960	6558960	Okay.
6558960	6562960	This one, it's when you have also activity.
6562960	6564960	This one is in the opening usually.
6564960	6565960	Activity of big orders.
6565960	6570960	So, you have all this aggression, and then you have an absorption here, and this is your entry.
6570960	6571960	Okay.
6571960	6579960	The stop loss usually goes below the candle that created the aggression move.
6579960	6584960	Then, going on, we have the outside of the balance.
6584960	6591960	You see fade, fade, fade, close of the candle, aggression.
6591960	6592960	Okay.
6592960	6595960	And you have the single candle set up.
6595960	6607960	So, closing here, one to two, stop loss below the candle if you want to go momentum, or if you want to do ping pong from value area low to value area high, you take the absorption level.
6607960	6608960	Okay.
6608960	6611960	You enter here, stop loss below here, and you go to the other side.
6611960	6614960	And this is a one to three, one to four usually.
6614960	6615960	Okay.
6615960	6617960	They are already in the platform, guys.
6617960	6620960	The section is neural pattern recognition.
6620960	6623960	I share with you everything.
6623960	6625960	Everything is shared with you.
6625960	6630960	How much they are aggressive, guys.
6630960	6633960	Buyers are heavy today.
6633960	6635960	Really heavy.
6635960	6641960	We can take trade short here.
6641960	6645960	We can take trade short here.
6645960	6646960	Here?
6646960	6648960	Why you should take a short here?
6648960	6652960	They are...
6652960	6657960	No, not today.
6657960	6659960	Not today, Roy.
6659960	6663960	Buyers are strong from the moment.
6663960	6666960	Ah, more than the rest.
6666960	6669960	Is this candle working or not?
6669960	6675960	Did they flip the auction or not?
6675960	6677960	This works so well.
6677960	6682960	This works so well at understanding when the auction is changing.
6682960	6683960	And look at this.
6683960	6695960	If we go back, okay, and we go at the beginning of the session, the opening, and we put our speed of tape here.
6695960	6696960	Okay?
6696960	6697960	We go here.
6697960	6700960	Guys, it's not rocket science.
6700960	6701960	Okay?
6701960	6703960	It's not rocket science.
6703960	6708960	Which candle is the highest pin that we have here?
6708960	6709960	It's this one.
6709960	6710960	Okay?
6710960	6711960	This candle is a pin.
6711960	6716960	It means that all the speed of the buyers had zero result.
6716960	6722960	Is it visible also from big trades that the buyers got kicked in the face?
6722960	6723960	Yes or no?
6723960	6724960	No.
6724960	6728960	That they got completely absorbed, guys.
6728960	6733960	So what this week is telling you is that they tried really their best to add orders fast.
6733960	6736960	But they got completely absorbed.
6736960	6738960	Okay?
6738960	6740960	And what the market is telling next?
6740960	6743960	That they tried again.
6743960	6746960	Adding short, adding long fast.
6746960	6748960	But the market don't care.
6748960	6751960	You have absorbed buyers at the top.
6751960	6753960	Confirmed sellers in the body of the candle.
6753960	6755960	Where do you want to go?
6755960	6756960	Okay.
6756960	6757960	Where do you want to go?
6757960	6763960	Now, the stop loss will be huge on this one.
6763960	6772960	I would more like to consider this absorption of the auction of the sellers in place.
6772960	6773960	Take a short.
6773960	6777960	Or try to take a test of the momentum, but they didn't do.
6777960	6779960	One beautiful setup was this one.
6779960	6780960	Solved.
6780960	6781960	Okay.
6781960	6782960	The problem what is?
6782960	6783960	That the stop loss is really large.
6783960	6787960	Because the next cluster of aggression is this one.
6787960	6789960	So it's not the best risk to reward.
6789960	6790960	It's a 1 to 3 maybe.
6790960	6791960	1 to 2.
6791960	6792960	1 to 2.
6792960	6793960	1 to 2.
6793960	6796960	Maximum 1 to 3 maybe.
6796960	6797960	No.
6797960	6798960	Sorry.
6798960	6799960	It's a huge risk to reward.
6799960	6800960	Anyway.
6800960	6802960	Not all this session pay out like this.
6802960	6803960	Okay.
6803960	6804960	You can take your position out.
6804960	6805960	Wait.
6805960	6807960	This is the most beautiful in the sell auction.
6807960	6810960	Can you, in the chat, understand why this, guys?
6810960	6813960	Can you explain to me why this?
6813960	6815960	We went through this setup together.
6815960	6818960	All this aggression cluster.
6818960	6820960	The buyers attempting to break.
6820960	6821960	Getting absorbed.
6821960	6823960	And there is Jose took the trade.
6823960	6824960	Took that one.
6824960	6825960	They reload.
6825960	6826960	Amazing.
6829960	6830960	Amazing, guys.
6830960	6831960	Setup.
6831960	6832960	No brainer.
6832960	6834960	A lot of you took it.
6834960	6835960	Guys.
6837960	6839960	Two hours together.
6839960	6841960	I only ask you one stuff.
6841960	6842960	Okay.
6842960	6844960	Only ask you one stuff.
6844960	6847960	Go in the medal awards.
6847960	6848960	And share.
6848960	6849960	Okay.
6849960	6850960	Your process.
6850960	6851960	Share.
6851960	6852960	Your success.
6852960	6853960	Share.
6853960	6857960	In which way this community is improving you.
6857960	6859960	And put results.
6859960	6861960	Put results of what you are doing.
6861960	6862960	Okay.
6862960	6863960	Okay.
6863960	6864960	Now.
6864960	6865960	Between this afternoon.
6865960	6870960	It depends on how much it takes for the support team to create it.
6870960	6875960	But it's more probable that we will have before the New York session of tomorrow.
6875960	6878960	the live chat with people inside professionals.
6878960	6881960	I will let anyone talk.
6881960	6882960	Put a moderator inside.
6882960	6883960	Please.
6883960	6884960	Don't spam.
6884960	6887960	Don't put link to external sources.
6887960	6888960	I have a few rules.
6888960	6889960	Don't spam.
6889960	6891960	Don't put link to external sources.
6891960	6894960	And if you are starting.
6894960	6897960	Don't overload the section.
6897960	6898960	Okay.
6898960	6900960	Because this section is not for beginners.
6900960	6902960	This section is for professional.
6902960	6903960	It's a war room.
6903960	6904960	Okay.
6904960	6907960	For people that wants to check.
6907960	6908960	Confront with other people.
6908960	6909960	Check.
6909960	6910960	I can improve here.
6910960	6911960	I can improve there.
6911960	6912960	I will make another section.
6912960	6915960	That will be called setups review.
6915960	6917960	Where you can put your setups.
6917960	6919960	And other people of the community can say.
6919960	6920960	You know what error you do.
6920960	6922960	You put your stop loss too high.
6922960	6924960	You put your stop loss too low.
6924960	6925960	You enter too early.
6925960	6927960	You keep your trades for too much.
6927960	6929960	I have a 70% with rate.
6929960	6930960	Follow what I do.
6930960	6931960	And you will improve.
6932960	6933960	Okay.
6933960	6937960	Everyone will join the battlefield.
6937960	6938960	Everyone.
6938960	6939960	Okay.
6939960	6940960	Just I ask you to be smart.
6940960	6942960	I don't think I need to restrict the community.
6942960	6944960	I think I have smart people.
6944960	6945960	Okay.
6945960	6946960	On the battleground.
6946960	6949960	If you are not profitable in the learning space.
6949960	6950960	Don't text.
6950960	6951960	Because you confuse other people.
6952960	6953960	Okay.
6953960	6954960	Amazing guys.
6954960	6955960	Love you all.
6955960	6956960	Have an amazing day.
6956960	6959960	And see you next week.
6963960	6964960	So.
6964960	6965960	Thank you.
6965960	6966960	Now.
6966960	6968960	Have a great day.
6968960	6998940	Thank you.
